a,customer_id,customer_index,date,quantity,amount
3984,13954,1355,1997-11-13,2,27.98
3985,13954,1355,1998-04-27,2,27.48
3986,13954,1355,1998-06-10,1,3.49
3987,13959,1356,1997-02-19,3,33.51
3988,13959,1356,1997-11-02,11,152.89
3989,13959,1356,1998-03-28,5,66.95
3990,13978,1357,1997-02-19,1,15.36
3991,13978,1357,1997-11-13,1,11.49
3992,13995,1358,1997-02-19,1,26.0
3993,14006,1359,1997-02-19,2,27.73
3994,14006,1359,1997-05-17,1,14.96
3995,14006,1359,1997-06-20,3,40.7
3996,14006,1359,1997-08-18,4,48.68
3997,14006,1359,1997-11-06,3,41.47
3998,14006,1359,1998-02-10,2,22.98
3999,14006,1359,1998-05-01,3,36.47
4000,14006,1359,1998-05-24,1,11.49
4001,14013,1360,1997-02-19,1,14.79
4002,14021,1361,1997-02-19,1,11.77
4003,14021,1361,1997-09-21,1,12.99
4004,14029,1362,1997-02-19,1,37.97
4005,14045,1363,1997-02-19,1,14.37
4006,14045,1363,1997-07-04,1,11.77
4007,14050,1364,1997-02-19,1,14.37
4008,6242,1365,1997-02-20,16,218.49
4009,6242,1365,1997-03-02,7,120.47
4010,6242,1365,1997-03-04,1,13.97
4011,6242,1365,1997-03-05,3,44.73
4012,6242,1365,1997-04-05,5,59.48
4013,6242,1365,1997-06-26,6,60.56
4014,6242,1365,1997-06-29,2,33.74
4015,6242,1365,1997-07-08,2,42.15
4016,6242,1365,1997-08-10,8,112.14
4017,6242,1365,1997-09-22,6,65.44
4018,6242,1365,1997-10-15,8,85.42
4019,6242,1365,1997-10-21,3,37.47
4020,6242,1365,1997-12-15,1,12.99
4021,6242,1365,1997-12-29,5,80.95
4022,6242,1365,1998-01-01,1,13.99
4023,6242,1365,1998-01-10,1,38.49
4024,13454,1366,1997-02-20,2,28.93
4025,14066,1367,1997-02-20,1,13.97
4026,14069,1368,1997-02-20,1,12.49
4027,14069,1368,1997-03-23,4,62.58
4028,14069,1368,1997-04-03,2,29.92
4029,14069,1368,1997-04-15,1,14.37
4030,14069,1368,1997-04-20,7,106.32
4031,14069,1368,1998-02-05,3,42.36
4032,14088,1369,1997-02-20,1,15.96
4033,14092,1370,1997-02-20,1,9.97
4034,14092,1370,1997-04-27,1,11.77
4035,14092,1370,1997-08-03,2,26.14
4036,14111,1371,1997-02-20,1,16.7
4037,14112,1372,1997-02-20,3,42.31
4038,14112,1372,1997-05-02,2,19.95
4039,14112,1372,1997-05-31,2,29.92
4040,14112,1372,1997-06-03,2,27.73
4041,14112,1372,1997-06-28,2,28.34
4042,14112,1372,1997-08-21,1,12.97
4043,14112,1372,1997-10-04,2,22.98
4044,14112,1372,1997-10-11,5,61.95
4045,14112,1372,1997-11-09,3,44.97
4046,14112,1372,1998-01-25,5,69.88
4047,14112,1372,1998-03-17,1,9.49
4048,14112,1372,1998-04-17,1,14.99
4049,14112,1372,1998-06-12,4,46.53
4050,14131,1373,1997-02-20,1,15.36
4051,14148,1374,1997-02-20,3,27.71
4052,14162,1375,1997-02-20,2,28.34
4053,14162,1375,1997-03-29,2,27.94
4054,14168,1376,1997-02-20,1,13.97
4055,14187,1377,1997-02-20,1,27.99
4056,14206,1378,1997-02-20,1,14.9
4057,14206,1378,1997-07-31,1,5.78
4058,14211,1379,1997-02-20,2,33.8
4059,14222,1380,1997-02-20,4,81.96
4060,14223,1381,1997-02-20,1,15.9
4061,14223,1381,1997-05-08,2,29.92
4062,14223,1381,1997-05-13,3,38.5
4063,14223,1381,1998-04-15,1,9.49
4064,14243,1382,1997-02-20,1,12.99
4065,14243,1382,1997-11-10,1,15.49
4066,14259,1383,1997-02-20,1,10.99
4067,14277,1384,1997-02-20,4,58.28
4068,14294,1385,1997-02-20,1,11.77
4069,14313,1386,1997-02-20,1,15.76
4070,14314,1387,1997-02-20,7,107.13
4071,14314,1387,1997-02-22,1,18.76
4072,14314,1387,1997-03-02,1,19.99
4073,14314,1387,1997-08-16,5,70.83
4074,14314,1387,1997-09-20,3,35.97
4075,14314,1387,1998-01-01,1,3.49
4076,14314,1387,1998-03-05,4,62.96
4077,14314,1387,1998-03-23,3,54.97
4078,14314,1387,1998-06-27,3,51.36
4079,14315,1388,1997-02-20,2,21.56
4080,14315,1388,1997-03-27,5,42.1
4081,14315,1388,1997-10-22,1,22.49
4082,14315,1388,1998-03-18,2,18.98
4083,14315,1388,1998-05-30,5,37.65
4084,14331,1389,1997-02-20,1,16.99
4085,10324,1390,1997-02-21,3,72.5
4086,14093,1391,1997-02-21,2,21.56
4087,14093,1391,1997-02-28,2,21.74
4088,14342,1392,1997-02-21,2,23.54
4089,14342,1392,1997-02-23,2,20.54
4090,14342,1392,1997-04-04,3,37.51
4091,14342,1392,1997-04-18,1,14.96
4092,14342,1392,1997-06-02,2,29.42
4093,14342,1392,1997-07-31,2,11.56
4094,14353,1393,1997-02-21,1,24.37
4095,14366,1394,1997-02-21,1,12.49
4096,14382,1395,1997-02-21,3,35.31
4097,14390,1396,1997-02-21,3,67.7
4098,14390,1396,1997-04-15,5,93.84
4099,14401,1397,1997-02-21,2,28.34
4100,14417,1398,1997-02-21,3,37.51
4101,14417,1398,1997-05-10,2,25.54
4102,14417,1398,1997-10-22,3,39.47
4103,14417,1398,1998-06-04,1,15.49
4104,14418,1399,1997-02-21,1,11.77
4105,14438,1400,1997-02-21,2,27.94
4106,14438,1400,1997-04-18,1,15.36
4107,14439,1401,1997-02-21,1,15.96
4108,14441,1402,1997-02-21,2,21.74
4109,14441,1402,1997-04-08,2,23.94
4110,14456,1403,1997-02-21,1,14.99
4111,14474,1404,1997-02-21,1,12.49
4112,14489,1405,1997-02-21,1,14.79
4113,14501,1406,1997-02-21,1,35.99
4114,14503,1407,1997-02-21,1,13.97
4115,14503,1407,1997-02-27,1,29.37
4116,14519,1408,1997-02-21,1,9.97
4117,14519,1408,1997-03-25,1,9.99
4118,14519,1408,1997-07-13,1,15.96
4119,14519,1408,1997-09-06,1,10.77
4120,14519,1408,1997-11-27,1,11.49
4121,14519,1408,1997-11-30,1,27.99
4122,14519,1408,1997-12-12,1,12.99
4123,14520,1409,1997-02-21,1,14.99
4124,14539,1410,1997-02-21,1,11.77
4125,14548,1411,1997-02-21,1,20.78
4126,14548,1411,1997-03-07,1,15.96
4127,14548,1411,1997-05-30,1,8.97
4128,14554,1412,1997-02-21,1,9.98
4129,14568,1413,1997-02-21,1,14.79
4130,14568,1413,1997-02-26,1,15.36
4131,14568,1413,1997-03-08,1,13.97
4132,14568,1413,1997-03-16,1,17.9
4133,14568,1413,1997-04-09,1,14.96
4134,14568,1413,1997-04-29,3,41.31
4135,14568,1413,1997-05-15,1,12.25
4136,14568,1413,1997-06-03,1,15.36
4137,14568,1413,1997-06-10,1,15.36
4138,14568,1413,1997-06-14,1,19.77
4139,14568,1413,1997-06-24,1,13.97
4140,14568,1413,1997-07-29,2,22.15
4141,14568,1413,1997-09-06,1,15.36
4142,14568,1413,1997-09-14,2,26.98
4143,14568,1413,1997-09-21,1,21.49
4144,14568,1413,1997-11-10,1,15.49
4145,14568,1413,1997-12-08,4,62.96
4146,14568,1413,1998-01-11,1,9.49
4147,14568,1413,1998-02-01,1,11.99
4148,14568,1413,1998-02-05,1,15.49
4149,14568,1413,1998-03-08,1,29.99
4150,14569,1414,1997-02-21,3,179.71
4151,14569,1414,1997-03-19,1,151.77
4152,14569,1414,1997-03-24,1,23.99
4153,14569,1414,1997-04-01,3,42.13
4154,14569,1414,1997-06-19,1,151.77
4155,14569,1414,1997-10-23,1,65.99
4156,14569,1414,1997-12-11,4,54.96
4157,14569,1414,1998-01-18,2,25.48
4158,14569,1414,1998-02-07,1,61.99
4159,14576,1415,1997-02-22,1,12.77
4160,14593,1416,1997-02-22,2,29.98
4161,14614,1417,1997-02-22,1,12.49
4162,14632,1418,1997-02-22,1,11.77
4163,14632,1418,1998-04-29,4,44.74
4164,14632,1418,1998-04-30,3,57.47
4165,14632,1418,1998-05-14,4,57.85
4166,14632,1418,1998-06-08,3,41.4
4167,14647,1419,1997-02-22,1,14.37
4168,14660,1420,1997-02-22,1,17.76
4169,14673,1421,1997-02-22,1,15.36
4170,14673,1421,1997-03-06,1,19.95
4171,14673,1421,1997-09-21,1,2.99
4172,14673,1421,1997-10-10,2,28.98
4173,14673,1421,1997-11-19,1,9.49
4174,14673,1421,1997-12-05,2,25.98
4175,14674,1422,1997-02-22,3,41.1
4176,14688,1423,1997-02-22,1,8.97
4177,14688,1423,1998-03-21,2,24.46
4178,14694,1424,1997-02-22,1,9.77
4179,14694,1424,1997-04-08,1,5.98
4180,14694,1424,1997-08-14,1,14.79
4181,14694,1424,1998-05-11,6,91.94
4182,14706,1425,1997-02-22,1,11.77
4183,14706,1425,1997-02-22,1,11.77
4184,14709,1426,1997-02-22,2,35.94
4185,14709,1426,1997-04-06,3,43.55
4186,14709,1426,1997-05-18,1,14.96
4187,14709,1426,1997-07-03,1,22.77
4188,14728,1427,1997-02-22,7,100.59
4189,14742,1428,1997-02-22,1,12.77
4190,14742,1428,1997-03-10,1,29.99
4191,14742,1428,1997-04-07,1,9.98
4192,14743,1429,1997-02-22,1,22.7
4193,14757,1430,1997-02-22,2,18.54
4194,14764,1431,1997-02-22,1,19.77
4195,14764,1431,1997-03-04,1,14.96
4196,14764,1431,1998-03-02,4,50.05
4197,14764,1431,1998-03-07,4,57.74
4198,14770,1432,1997-02-22,1,13.97
4199,14770,1432,1997-09-02,1,12.25
4200,14770,1432,1997-11-24,1,15.49
4201,14774,1433,1997-02-22,1,49.37
4202,14774,1433,1997-02-23,1,10.77
4203,14774,1433,1997-02-23,1,12.97
4204,14774,1433,1997-03-02,2,29.13
4205,14774,1433,1997-04-17,1,16.36
4206,14774,1433,1997-05-01,3,42.13
4207,14774,1433,1997-05-22,3,31.31
4208,14774,1433,1997-07-09,2,27.76
4209,14774,1433,1998-02-03,1,21.49
4210,14777,1434,1997-02-22,1,17.76
4211,14777,1434,1997-08-24,1,13.97
4212,14777,1434,1998-02-08,1,17.99
4213,14785,1435,1997-02-22,4,47.68
4214,14785,1435,1997-03-21,4,45.07
4215,14785,1435,1997-04-20,3,42.3
4216,14785,1435,1997-05-04,3,43.3
4217,14785,1435,1997-05-19,2,20.74
4218,14785,1435,1997-05-31,2,29.33
4219,14785,1435,1997-06-29,3,43.7
4220,14792,1436,1997-02-22,5,79.94
4221,14792,1436,1998-05-11,1,26.99
4222,14792,1436,1998-06-11,1,9.99
4223,14796,1437,1997-02-22,2,29.33
4224,14796,1437,1997-03-13,1,14.96
4225,14796,1437,1997-11-24,3,38.47
4226,14796,1437,1997-11-28,4,33.96
4227,14801,1438,1997-02-22,1,41.99
4228,14801,1438,1997-03-11,1,14.37
4229,14801,1438,1997-04-15,1,11.77
4230,14810,1439,1997-02-22,4,53.46
4231,14810,1439,1998-03-05,4,40.46
4232,14810,1439,1998-05-01,2,27.48
4233,14828,1440,1997-02-22,2,38.34
4234,14836,1441,1997-02-22,1,13.99
4235,14836,1441,1997-07-02,2,27.94
4236,14836,1441,1997-07-30,3,45.68
4237,14836,1441,1998-04-05,3,34.47
4238,14836,1441,1998-06-22,3,28.47
4239,14838,1442,1997-02-22,3,47.08
4240,14838,1442,1997-07-30,4,78.52
4241,14838,1442,1998-06-03,2,24.48
4242,14845,1443,1997-02-22,2,33.14
4243,14856,1444,1997-02-22,3,38.31
4244,14856,1444,1997-06-30,1,13.77
4245,14856,1444,1997-07-22,4,50.27
4246,14857,1445,1997-02-22,1,12.77
4247,14857,1445,1997-09-28,1,15.49
4248,14857,1445,1997-10-04,2,35.98
4249,14857,1445,1997-10-05,1,13.99
4250,14862,1446,1997-02-22,3,42.9
4251,11326,1447,1997-02-23,4,55.07
4252,11326,1447,1997-05-01,1,29.99
4253,11326,1447,1997-11-11,7,88.93
4254,11326,1447,1997-12-22,8,99.92
4255,11326,1447,1998-03-08,8,104.2
4256,14877,1448,1997-02-23,2,42.13
4257,14880,1449,1997-02-23,2,25.34
4258,14880,1449,1997-05-03,2,26.54
4259,14880,1449,1997-07-20,2,27.94
4260,14891,1450,1997-02-23,2,21.54
4261,14908,1451,1997-02-23,1,10.77
4262,14918,1452,1997-02-23,2,21.54
4263,14918,1452,1997-04-17,2,24.74
4264,14918,1452,1997-04-30,2,33.96
4265,14918,1452,1997-06-25,2,28.13
4266,14918,1452,1997-11-27,1,9.49
4267,14929,1453,1997-02-23,2,39.93
4268,14929,1453,1998-04-09,2,20.98
4269,14946,1454,1997-02-23,2,25.34
4270,14963,1455,1997-02-23,1,11.77
4271,14976,1456,1997-02-23,1,17.76
4272,14988,1457,1997-02-23,1,11.77
4273,15003,1458,1997-02-23,40,506.97
4274,15025,1459,1997-02-23,1,4.79
4275,15025,1459,1998-03-06,1,12.58
4276,15025,1459,1998-04-12,1,7.69
4277,15042,1460,1997-02-23,2,22.75
4278,15042,1460,1997-03-03,1,15.36
4279,15042,1460,1997-04-08,4,58.07
4280,15042,1460,1997-04-08,2,17.76
4281,15042,1460,1997-04-08,1,14.37
4282,15042,1460,1997-04-18,4,58.07
4283,15042,1460,1997-05-26,1,12.25
4284,15042,1460,1997-12-09,1,15.49
4285,15046,1461,1997-02-23,1,19.99
4286,15057,1462,1997-02-23,1,49.97
4287,15057,1462,1997-03-03,1,36.97
4288,15057,1462,1997-04-23,3,39.95
4289,15057,1462,1997-07-11,3,29.32
4290,15057,1462,1997-07-14,2,23.54
4291,15057,1462,1998-03-11,1,11.88
4292,15060,1463,1997-02-23,1,6.79
4293,15061,1464,1997-02-23,1,11.77
4294,15061,1464,1997-04-06,2,28.74
4295,15061,1464,1998-02-12,1,14.49
4296,15061,1464,1998-03-29,5,49.45
4297,15078,1465,1997-02-23,2,29.73
4298,15093,1466,1997-02-23,1,10.78
4299,15105,1467,1997-02-23,10,140.68
4300,15105,1467,1997-02-25,3,43.51
4301,15105,1467,1997-03-05,4,57.87
4302,15105,1467,1997-04-10,6,85.21
4303,15105,1467,1997-06-03,8,114.73
4304,15105,1467,1997-09-15,10,134.9
4305,15105,1467,1997-10-05,8,120.42
4306,15105,1467,1998-02-16,18,253.09
4307,15105,1467,1998-05-04,16,215.32
4308,15131,1468,1997-02-23,1,11.77
4309,15142,1469,1997-02-23,9,122.33
4310,15142,1469,1997-03-24,7,100.96
4311,15142,1469,1997-08-30,4,58.66
4312,15142,1469,1998-04-24,1,29.49
4313,15147,1470,1997-02-23,2,29.92
4314,15147,1470,1998-06-26,2,30.98
4315,4635,1471,1997-02-24,2,39.54
4316,4635,1471,1997-06-24,1,19.77
4317,4635,1471,1998-02-21,8,114.1
4318,4635,1471,1998-02-26,1,44.08
4319,5047,1472,1997-02-24,2,32.33
4320,8957,1473,1997-02-24,6,90.37
4321,8957,1473,1997-03-27,2,29.33
4322,8957,1473,1997-04-21,2,26.73
4323,8957,1473,1997-06-03,2,17.73
4324,8957,1473,1997-07-06,2,24.14
4325,8957,1473,1997-08-31,2,26.73
4326,8957,1473,1997-12-21,3,44.97
4327,8957,1473,1998-02-27,2,23.76
4328,8957,1473,1998-03-02,1,15.49
4329,8957,1473,1998-03-11,2,21.37
4330,8957,1473,1998-03-25,2,24.48
4331,11673,1474,1997-02-24,1,15.36
4332,13108,1475,1997-02-24,2,34.6
4333,13108,1475,1997-03-12,1,17.3
4334,13736,1476,1997-02-24,3,46.08
4335,13736,1476,1997-08-14,4,56.46
4336,13736,1476,1997-08-27,3,51.62
4337,13736,1476,1998-04-17,5,88.14
4338,13813,1477,1997-02-24,3,42.49
4339,14208,1478,1997-02-24,7,101.76
4340,14208,1478,1997-04-03,8,121.15
4341,14208,1478,1997-05-21,5,66.44
4342,14208,1478,1997-10-27,4,53.96
4343,14208,1478,1997-11-21,4,96.46
4344,14208,1478,1998-01-07,10,163.9
4345,14208,1478,1998-01-13,1,9.99
4346,14208,1478,1998-04-03,4,53.96
4347,14689,1479,1997-02-24,1,11.77
4348,14689,1479,1997-02-26,1,17.3
4349,14689,1479,1997-07-08,1,14.96
4350,14769,1480,1997-02-24,2,29.92
4351,15165,1481,1997-02-24,4,51.43
4352,15189,1482,1997-02-24,2,24.73
4353,15189,1482,1997-06-21,1,11.77
4354,15189,1482,1998-05-15,1,11.49
4355,15189,1482,1998-06-03,1,37.99
4356,15191,1483,1997-02-24,1,38.99
4357,15204,1484,1997-02-24,1,12.97
4358,15222,1485,1997-02-24,2,30.72
4359,15239,1486,1997-02-24,2,43.35
4360,15256,1487,1997-02-24,1,13.97
4361,15272,1488,1997-02-24,2,27.94
4362,15273,1489,1997-02-24,1,14.37
4363,15273,1489,1997-08-26,4,52.87
4364,15286,1490,1997-02-24,1,25.77
4365,15286,1490,1997-03-16,2,28.34
4366,15286,1490,1997-03-31,2,29.33
4367,15291,1491,1997-02-24,1,15.36
4368,15306,1492,1997-02-24,1,11.77
4369,15306,1492,1998-02-03,1,9.49
4370,15306,1492,1998-05-10,2,26.98
4371,15322,1493,1997-02-24,1,19.77
4372,15343,1494,1997-02-24,5,61.25
4373,15350,1495,1997-02-24,3,40.1
4374,15350,1495,1997-03-09,1,15.76
4375,15350,1495,1997-04-21,3,34.33
4376,15350,1495,1997-07-29,4,50.1
4377,15361,1496,1997-02-24,1,14.96
4378,15361,1496,1998-05-29,1,29.99
4379,15361,1496,1998-06-11,1,12.99
4380,15373,1497,1997-02-24,2,25.14
4381,15373,1497,1997-03-31,2,31.52
4382,15373,1497,1997-06-01,1,15.76
4383,15373,1497,1997-06-30,2,31.52
4384,15373,1497,1997-07-28,1,9.79
4385,15387,1498,1997-02-24,2,32.32
4386,15394,1499,1997-02-24,1,20.97
4387,15394,1499,1997-03-10,1,13.97
4388,15405,1500,1997-02-24,1,19.99
4389,15422,1501,1997-02-24,1,12.79
4390,15423,1502,1997-02-24,1,19.97
4391,15423,1502,1997-07-14,1,23.88
4392,15423,1502,1997-08-20,8,121.05
4393,15423,1502,1997-08-24,9,146.37
4394,15423,1502,1997-11-09,3,54.47
4395,15423,1502,1997-11-12,7,120.43
4396,15423,1502,1997-12-17,1,15.49
4397,15423,1502,1998-04-25,6,65.89
4398,15423,1502,1998-05-31,5,76.53
4399,15423,1502,1998-06-28,2,25.48
4400,15431,1503,1997-02-24,3,35.31
4401,15431,1503,1997-03-18,4,49.27
4402,15442,1504,1997-02-24,4,56.29
4403,15457,1505,1997-02-24,4,59.25
4404,15457,1505,1997-04-28,8,111.53
4405,15457,1505,1997-08-19,6,89.17
4406,15457,1505,1997-11-06,2,25.98
4407,15457,1505,1998-03-30,6,77.64
4408,15474,1506,1997-02-24,1,5.78
4409,15477,1507,1997-02-24,1,9.98
4410,15477,1507,1997-03-20,2,23.95
4411,15477,1507,1997-03-24,1,9.77
4412,12929,1508,1997-02-25,2,23.54
4413,12929,1508,1997-05-09,2,31.13
4414,15112,1509,1997-02-25,1,13.97
4415,15460,1510,1997-02-25,2,21.28
4416,15460,1510,1998-03-31,8,73.42
4417,15499,1511,1997-02-25,1,9.98
4418,15499,1511,1997-02-25,2,27.28
4419,15518,1512,1997-02-25,5,77.04
4420,15518,1512,1997-04-01,6,73.81
4421,15518,1512,1997-04-21,5,83.44
4422,15518,1512,1997-04-30,6,84.64
4423,15518,1512,1997-07-08,5,89.43
4424,15518,1512,1997-10-28,3,110.97
4425,15518,1512,1998-05-01,5,68.95
4426,15518,1512,1998-05-29,1,59.47
4427,15520,1513,1997-02-25,1,12.77
4428,15535,1514,1997-02-25,1,19.99
4429,15535,1514,1998-05-29,3,59.46
4430,15560,1515,1997-02-25,1,14.96
4431,15562,1516,1997-02-25,1,11.77
4432,15562,1516,1997-02-28,5,65.85
4433,15562,1516,1997-03-29,5,58.25
4434,15562,1516,1997-06-09,2,28.34
4435,15562,1516,1997-06-11,2,25.14
4436,15562,1516,1997-07-02,1,11.77
4437,15562,1516,1997-07-05,1,10.77
4438,15562,1516,1997-07-11,2,24.14
4439,15562,1516,1997-07-21,3,35.31
4440,15562,1516,1997-07-22,4,57.19
4441,15562,1516,1997-07-24,3,51.11
4442,15562,1516,1997-07-24,6,84.01
4443,15562,1516,1997-07-24,5,57.45
4444,15562,1516,1997-07-26,2,23.54
4445,15562,1516,1997-07-30,2,23.54
4446,15562,1516,1997-07-30,4,64.48
4447,15562,1516,1997-08-02,3,43.3
4448,15562,1516,1997-08-08,5,75.44
4449,15562,1516,1997-08-10,2,25.74
4450,15562,1516,1997-08-12,2,26.14
4451,15562,1516,1997-08-18,1,28.3
4452,15562,1516,1997-08-20,2,29.73
4453,15562,1516,1997-08-22,1,9.97
4454,15562,1516,1997-09-06,3,30.31
4455,15562,1516,1997-09-10,1,11.49
4456,15562,1516,1997-09-14,2,26.48
4457,15562,1516,1997-09-16,1,21.49
4458,15562,1516,1997-09-17,1,14.99
4459,15562,1516,1997-09-17,1,17.49
4460,15562,1516,1997-09-21,2,28.48
4461,15562,1516,1997-09-29,2,28.98
4462,15562,1516,1997-10-15,1,11.49
4463,15562,1516,1997-10-21,1,14.99
4464,15562,1516,1997-10-24,3,38.47
4465,15562,1516,1997-10-30,1,17.99
4466,15562,1516,1997-11-07,1,14.49
4467,15562,1516,1997-11-15,1,9.49
4468,15562,1516,1997-12-13,4,50.96
4469,15562,1516,1997-12-21,1,12.99
4470,15562,1516,1998-01-21,2,22.98
4471,15562,1516,1998-01-30,3,35.97
4472,15562,1516,1998-03-02,2,37.98
4473,15562,1516,1998-04-26,1,14.42
4474,15562,1516,1998-05-10,2,26.98
4475,15562,1516,1998-05-26,6,92.94
4476,15562,1516,1998-06-10,2,26.98
4477,15572,1517,1997-02-25,2,30.13
4478,15572,1517,1997-09-27,1,11.49
4479,15583,1518,1997-02-25,6,129.82
4480,15583,1518,1997-03-11,1,15.36
4481,15583,1518,1997-03-26,2,28.34
4482,15583,1518,1997-04-02,3,38.71
4483,15583,1518,1997-04-13,3,37.53
4484,15583,1518,1997-04-16,4,55.07
4485,15583,1518,1997-04-16,3,54.75
4486,15583,1518,1997-08-27,1,15.36
4487,15583,1518,1997-10-07,1,9.49
4488,15586,1519,1997-02-25,2,11.58
4489,15599,1520,1997-02-25,1,14.37
4490,15622,1521,1997-02-25,2,26.67
4491,15622,1521,1997-04-24,1,14.9
4492,15631,1522,1997-02-25,3,59.69
4493,15648,1523,1997-02-25,1,14.96
4494,15664,1524,1997-02-25,1,36.37
4495,15674,1525,1997-02-25,2,23.98
4496,15674,1525,1997-09-06,1,11.77
4497,15674,1525,1997-09-27,2,23.48
4498,15674,1525,1997-12-03,2,26.98
4499,15674,1525,1998-03-07,2,26.48
4500,15681,1526,1997-02-25,1,11.77
4501,15696,1527,1997-02-25,1,14.37
4502,15696,1527,1997-10-22,1,12.99
4503,15711,1528,1997-02-25,1,11.77
4504,15714,1529,1997-02-25,4,46.08
4505,15714,1529,1997-03-04,3,35.31
4506,15714,1529,1997-03-04,2,49.54
4507,15714,1529,1997-03-08,4,51.48
4508,15725,1530,1997-02-25,1,14.37
4509,15739,1531,1997-02-25,2,27.13
4510,15743,1532,1997-02-25,1,11.77
4511,15743,1532,1997-06-27,2,26.94
4512,15750,1533,1997-02-25,2,28.74
4513,15750,1533,1997-04-21,1,15.99
4514,15750,1533,1997-07-13,2,29.92
4515,15750,1533,1998-01-19,1,11.88
4516,15750,1533,1998-02-23,3,45.47
4517,15750,1533,1998-04-04,1,13.99
4518,15750,1533,1998-06-27,1,51.08
4519,15760,1534,1997-02-25,1,11.99
4520,15765,1535,1997-02-25,2,31.76
4521,15765,1535,1997-09-18,1,2.99
4522,15765,1535,1997-09-18,1,7.49
4523,15780,1536,1997-02-25,1,9.77
4524,15793,1537,1997-02-25,1,30.99
4525,15813,1538,1997-02-25,3,37.47
4526,3041,1539,1997-02-26,2,32.76
4527,3041,1539,1997-03-08,1,14.96
4528,3041,1539,1997-03-21,1,29.99
4529,3041,1539,1997-03-24,2,26.14
4530,3041,1539,1997-03-24,1,14.96
4531,3041,1539,1997-04-09,1,14.96
4532,3041,1539,1997-04-30,1,5.78
4533,3041,1539,1997-05-18,1,24.95
4534,3041,1539,1997-05-27,2,17.76
4535,3041,1539,1997-06-14,1,7.13
4536,3041,1539,1997-06-16,1,14.96
4537,3041,1539,1997-07-05,1,13.97
4538,3041,1539,1997-07-26,2,12.55
4539,3041,1539,1997-08-09,2,28.13
4540,3041,1539,1997-08-24,2,15.56
4541,3041,1539,1997-09-23,1,11.99
4542,3041,1539,1997-10-19,2,27.98
4543,3041,1539,1997-10-26,2,39.98
4544,3041,1539,1997-11-24,1,17.99
4545,3041,1539,1998-02-08,1,12.99
4546,3041,1539,1998-04-15,1,11.88
4547,3041,1539,1998-04-19,1,28.49
4548,3041,1539,1998-04-22,1,38.99
4549,3041,1539,1998-06-18,1,12.99
4550,3041,1539,1998-06-19,1,39.49
4551,12325,1540,1997-02-26,2,64.74
4552,13177,1541,1997-02-26,1,11.77
4553,13177,1541,1997-03-17,1,14.79
4554,13177,1541,1998-01-24,1,11.49
4555,13970,1542,1997-02-26,5,65.04
4556,14379,1543,1997-02-26,11,97.63
4557,14379,1543,1997-03-26,1,9.98
4558,14379,1543,1997-04-03,3,25.15
4559,14502,1544,1997-02-26,2,30.32
4560,14502,1544,1997-04-02,2,37.73
4561,14502,1544,1997-05-08,3,36.5
4562,14502,1544,1997-05-29,2,29.33
4563,14502,1544,1997-08-23,1,14.37
4564,14502,1544,1997-12-30,2,35.48
4565,14502,1544,1998-05-23,1,11.88
4566,15823,1545,1997-02-26,1,17.0
4567,15827,1546,1997-02-26,1,14.96
4568,15827,1546,1997-03-17,1,11.77
4569,15838,1547,1997-02-26,7,105.61
4570,15838,1547,1997-03-26,3,51.11
4571,15838,1547,1997-05-14,3,51.11
4572,15838,1547,1997-07-01,5,70.62
4573,15838,1547,1997-07-24,2,37.14
4574,15838,1547,1997-08-27,1,122.37
4575,15838,1547,1997-09-19,4,70.46
4576,15839,1548,1997-02-26,1,11.77
4577,15839,1548,1997-02-26,1,25.0
4578,15856,1549,1997-02-26,2,24.26
4579,15856,1549,1997-11-11,2,25.48
4580,15861,1550,1997-02-26,3,39.11
4581,15861,1550,1997-02-27,1,15.36
4582,15878,1551,1997-02-26,1,14.96
4583,15878,1551,1997-03-18,1,11.97
4584,15878,1551,1997-04-25,1,13.77
4585,15878,1551,1997-08-27,1,21.0
4586,15878,1551,1997-10-24,1,11.49
4587,15878,1551,1997-11-12,1,11.49
4588,15878,1551,1998-05-17,2,29.48
4589,15880,1552,1997-02-26,1,19.77
4590,15880,1552,1997-03-13,1,13.97
4591,15880,1552,1998-04-08,1,12.58
4592,15883,1553,1997-02-26,1,14.96
4593,15902,1554,1997-02-26,1,10.77
4594,15902,1554,1998-03-09,1,11.49
4595,15914,1555,1997-02-26,1,14.96
4596,15914,1555,1997-11-21,1,18.49
4597,15927,1556,1997-02-26,1,9.98
4598,15930,1557,1997-02-26,3,34.71
4599,15930,1557,1997-06-20,3,50.48
4600,15930,1557,1997-10-29,2,22.98
4601,15930,1557,1997-11-16,1,11.49
4602,15930,1557,1998-04-06,1,14.99
4603,15933,1558,1997-02-26,1,11.77
4604,15933,1558,1997-03-14,1,11.97
4605,15948,1559,1997-02-26,1,17.36
4606,15953,1560,1997-02-26,25,421.73
4607,15953,1560,1997-03-06,3,54.97
4608,15953,1560,1997-03-18,1,17.9
4609,15953,1560,1997-03-20,2,34.98
4610,15953,1560,1997-03-27,9,179.91
4611,15953,1560,1997-03-30,12,179.88
4612,15953,1560,1997-03-30,1,12.77
4613,15953,1560,1997-04-06,8,149.92
4614,15953,1560,1997-04-16,6,119.94
4615,15953,1560,1997-09-15,11,189.39
4616,15953,1560,1997-10-09,3,56.47
4617,15953,1560,1998-05-11,4,57.46
4618,15953,1560,1998-05-28,3,53.47
